Age,Gender,Education,JobTitle,YearsOfExp,Salary
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
41.0,Female,Bachelor's Degree,Senior Project Engineer,20.0,151315.0
31.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0
48.0,Male,PhD,Full Stack Engineer,23.0,181021.0
34.0,Male,PhD,Research Director,11.0,160000.0
45.0,Male,Master's Degree,Marketing Manager,20.0,204000.0
31.0,Male,Bachelor's Degree,Back end Developer,6.0,95000.0
50.0,Female,Master's,Director of Finance,20.0,180000.0
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
25.0,Female,Bachelor's,Data Analyst,2.0,110000.0
36.0,Female,PhD,Research Scientist,13.0,185000.0
34.0,Female,PhD,Research Director,10.0,150000.0
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
31.0,Male,Master's,Data Scientist,7.0,180000.0
28.0,Female,High School,Junior Sales Associate,1.0,30000.0
23.0,Male,Bachelor's Degree,Software Engineer,1.0,60000.0
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
32.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0
45.0,Male,Bachelor's,Operations Analyst,20.0,110000.0
27.0,Female,Master's Degree,Content Marketing Manager,4.0,80000.0
27.0,Male,High School,Junior Sales Associate,2.0,35000.0
29.0,Male,Bachelor's Degree,Digital Marketing Manager,6.0,95000.0
43.0,Male,Bachelor's Degree,Senior Project Engineer,20.0,142421.0
42.0,Male,Bachelor's Degree,Financial Manager,13.0,130000.0
26.0,Female,High School,Web Developer,1.0,35000.0
46.0,Male,Bachelor's Degree,Senior Software Engineer,22.0,174324.0
26.0,Male,Bachelor's,Junior Accountant,1.0,35000.0
27.0,Male,Bachelor's Degree,Back end Developer,3.0,80000.0
46.0,Male,Master's Degree,Director of Marketing,16.0,160000.0
27.0,Female,Master's Degree,Content Marketing Manager,4.0,80000.0
42.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0
29.0,Female,Bachelor's Degree,Front end Developer,4.0,90000.0
33.0,Female,Bachelor's Degree,Junior HR Generalist,7.0,65000.0
22.0,Female,High School,Receptionist,0.0,25000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
31.0,Male,Bachelor's Degree,Junior Marketing Manager,5.0,70000.0
30.0,Female,Master's Degree,Back end Developer,6.0,130000.0
28.0,Female,Bachelor's,Software Engineer,5.0,150000.0
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
31.0,Male,Bachelor's,Data Analyst,9.0,195000.0
30.0,Female,Bachelor's Degree,Full Stack Engineer,5.0,100000.0
28.0,Female,Bachelor's Degree,Front end Developer,3.0,80000.0
44.0,Female,PhD,Software Engineer Manager,11.0,165000.0
42.0,Female,Master's Degree,Marketing Manager,16.0,137000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's,Senior Software Engineer,9.0,105000.0
30.0,Female,PhD,Data Scientist,7.0,185000.0
27.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0
31.0,Male,Bachelor's Degree,Back end Developer,8.0,100052.0
28.0,Male,Bachelor's Degree,Junior Data Analyst,3.0,52000.0
25.0,Female,High School,Sales Associate,1.0,35000.0
30.0,Female,PhD,Data Scientist,7.0,185000.0
23.0,Male,PhD,Software Engineer Manager,0.0,52779.0
38.0,Female,Bachelor's Degree,Senior Project Engineer,13.0,131860.0
33.0,Male,Bachelor's,Junior Business Analyst,4.0,60000.0
35.0,Male,Master's Degree,Senior Software Engineer,8.0,155000.0
24.0,Male,Bachelor's Degree,Front end Developer,1.0,60000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
55.0,Male,PhD,Software Engineer Manager,18.0,210000.0
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0
23.0,Male,High School,Junior Sales Associate,1.0,26000.0
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
28.0,Male,Bachelor's Degree,Back end Developer,4.0,72389.0
46.0,Male,PhD,Software Engineer Manager,16.0,185000.0
32.0,Male,PhD,Data Scientist,9.0,140000.0
31.0,Male,Master's Degree,Financial Analyst,6.0,100000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
27.0,Female,Bachelor's Degree,Junior Software Engineer,2.0,48000.0
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0
29.0,Male,Bachelor's Degree,Digital Marketing Manager,6.0,95000.0
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
50.0,Female,PhD,Software Engineer Manager,16.0,190000.0
29.0,Male,Bachelor's Degree,Software Engineer,4.0,70000.0
30.0,Female,Bachelor's,Product Manager,5.0,160000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
33.0,Female,Master's Degree,Senior Software Engineer,8.0,105000.0
42.0,Male,PhD,Software Engineer Manager,14.0,190000.0
24.0,Male,Master's Degree,Back end Developer,0.0,55538.0
42.0,Male,PhD,Data Scientist,12.0,130000.0
28.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,175000.0
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
25.0,Female,Master's Degree,Junior HR Generalist,1.0,32000.0
44.0,Male,PhD,Chief Data Officer,16.0,220000.0
27.0,Female,High School,Junior HR Generalist,1.0,32000.0
29.0,Female,Bachelor's Degree,Front end Developer,4.0,90000.0
30.0,Male,PhD,Data Scientist,7.0,170000.0
42.0,Male,Master's Degree,Senior Software Engineer,18.0,180000.0
47.0,Male,PhD,Data Scientist,19.0,190000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
33.0,Male,PhD,Data Scientist,8.0,190000.0
34.0,Male,Bachelor's,Senior Quality Assurance Analyst,9.0,100000.0
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0
32.0,Female,Master's Degree,Senior Software Engineer,7.0,100000.0
45.0,Female,Bachelor's Degree,Senior Project Engineer,21.0,167015.0
32.0,Male,Bachelor's,Data Scientist,8.0,180000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
42.0,Male,Master's Degree,Web Developer,10.0,110000.0
29.0,Female,Bachelor's,Junior HR Generalist,3.0,45000.0
30.0,Female,High School,Junior Sales Associate,1.0,26000.0
33.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0
45.0,Female,Master's Degree,Senior Software Engineer,23.0,174436.0
33.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0
28.0,Male,PhD,Sales Representative,4.0,55000.0
29.0,Female,Bachelor's Degree,Junior Marketing Manager,3.0,55000.0
29.0,Male,Bachelor's,Marketing Analyst,2.0,55000.0
28.0,Female,Master's Degree,Human Resources Coordinator,2.0,45000.0
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0
24.0,Female,High School,Receptionist,0.0,25000.0
49.0,Male,PhD,Data Scientist,22.0,220000.0
33.0,Male,Bachelor's Degree,Operations Manager,7.0,85000.0
37.0,Female,Master's,Senior HR Generalist,9.0,95000.0
46.0,Male,PhD,Senior Data Analyst,17.0,160000.0
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
33.0,Male,Bachelor's Degree,Operations Manager,7.0,96000.0
30.0,Female,PhD,Data Scientist,5.0,180000.0
31.0,Female,Bachelor's,Event Coordinator,5.0,45000.0
45.0,Male,PhD,Software Engineer Manager,16.0,185000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
30.0,Male,Master's,Software Engineer,6.0,170000.0
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0
31.0,Male,Bachelor's,Data Analyst,9.0,190000.0
31.0,Female,Master's Degree,Financial Manager,8.0,120000.0
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0
37.0,Female,Bachelor's,Senior Financial Manager,10.0,120000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
50.0,Male,PhD,Senior Project Engineer,19.0,200000.0
28.0,Male,Bachelor's Degree,Software Engineer,3.0,60000.0
45.0,Female,Master's,Senior Marketing Manager,16.0,160000.0
42.0,Female,PhD,Senior Data Scientist,16.0,150000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
50.0,Female,Master's Degree,Content Marketing Manager,19.0,190000.0
34.0,Male,PhD,Director of Marketing,12.0,170000.0
38.0,Male,Master's Degree,Full Stack Engineer,15.0,171652.0
23.0,Male,Bachelor's Degree,Sales Representative,1.0,35000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
34.0,Male,Master's Degree,Back end Developer,6.0,125000.0
31.0,Female,Master's Degree,Financial Manager,8.0,120000.0
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0
25.0,Female,Bachelor's Degree,Marketing Manager,3.0,65000.0
34.0,Male,Master's Degree,Back end Developer,8.0,140000.0
38.0,Female,Bachelor's,Senior Business Analyst,10.0,110000.0
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0
34.0,Male,Bachelor's Degree,Operations Manager,8.0,104000.0
30.0,Male,Master's,Software Engineer,6.0,170000.0
31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
42.0,Male,PhD,Software Engineer Manager,14.0,190000.0
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0
41.0,Male,Bachelor's Degree,Content Marketing Manager,12.0,120000.0
30.0,Female,Master's Degree,Front end Developer,5.0,105000.0
51.0,Male,PhD,Data Scientist,24.0,240000.0
40.0,Male,Master's Degree,Software Engineer Manager,16.0,150301.0
27.0,Female,Master's Degree,Content Marketing Manager,4.0,80000.0
40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
30.0,Female,PhD,Data Scientist,7.0,185000.0
29.0,Male,Bachelor's Degree,Software Engineer,4.0,71000.0
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
44.0,Female,PhD,Director of HR,13.0,135000.0
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
32.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0
38.0,Male,Bachelor's,Customer Service Manager,11.0,80000.0
35.0,Male,Bachelor's Degree,Project Manager,10.0,130000.0
50.0,Female,Master's Degree,Full Stack Engineer,24.0,192756.0
30.0,Female,Master's Degree,Senior Project Engineer,5.0,101733.0
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0
36.0,Male,PhD,Senior Research Scientist,11.0,135000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
37.0,Male,Bachelor's Degree,Operations Manager,10.0,113000.0
35.0,Female,Master's Degree,Marketing Manager,10.0,110000.0
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
29.0,Male,Bachelor's Degree,Product Manager,5.0,80000.0
33.0,Female,Master's Degree,Full Stack Engineer,8.0,122970.0
27.0,Female,Master's Degree,Data Scientist,3.0,180000.0
43.0,Male,PhD,Data Scientist,16.0,160000.0
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
33.0,Female,Master's,Product Manager,11.0,198000.0
33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0
33.0,Male,Bachelor's,Junior Marketing Specialist,5.0,70000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
49.0,Male,Master's Degree,Software Engineer Manager,22.0,182237.0
32.0,Male,Bachelor's,Software Engineer,8.0,180000.0
36.0,Female,Master's Degree,Marketing Manager,11.0,117000.0
49.0,Male,PhD,Senior Project Engineer,17.0,195000.0
30.0,Female,PhD,Data Scientist,7.0,185000.0
33.0,Female,Bachelor's Degree,Human Resources Manager,8.0,95000.0
24.0,Female,High School,Sales Associate,0.0,25000.0
30.0,Female,High School,Junior Sales Associate,1.0,26000.0
29.0,Male,Master's,Data Scientist,3.0,75000.0
36.0,Male,Master's Degree,Front end Developer,8.0,106492.0
40.0,Female,Bachelor's,HR Generalist,15.0,80000.0
28.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0
30.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0
35.0,Male,Bachelor's Degree,Project Manager,10.0,130000.0
30.0,Male,Master's Degree,Financial Manager,7.0,120000.0
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0
39.0,Male,Bachelor's Degree,Sales Manager,11.0,110000.0
34.0,Male,Bachelor's,Software Engineer,12.0,195000.0
28.0,Female,Master's Degree,Back end Developer,3.0,90000.0
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
23.0,Male,High School,Junior Sales Associate,1.0,26000.0
30.0,Male,Bachelor's,Data Analyst,5.0,140000.0
28.0,Female,Master's Degree,Marketing Manager,7.0,110000.0
49.0,Male,PhD,Data Scientist,22.0,220000.0
33.0,Female,Master's,Product Manager,11.0,198000.0
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
33.0,Female,Master's Degree,Senior Software Engineer,8.0,105000.0
52.0,Male,Master's Degree,Senior Software Engineer,26.0,184816.0
43.0,Male,PhD,Software Engineer Manager,13.0,180000.0
23.0,Male,Bachelor's Degree,Full Stack Engineer,1.0,55000.0
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
32.0,Female,Bachelor's,Junior Marketing Manager,4.0,60000.0
35.0,Female,Bachelor's Degree,Human Resources Manager,8.0,92000.0
29.0,Female,Bachelor's,Data Analyst,6.0,120000.0
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0
40.0,Female,Master's,Project Manager,14.0,130000.0
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0
32.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0
47.0,Male,PhD,Data Scientist,19.0,190000.0
31.0,Male,Master's Degree,Senior Project Engineer,7.0,135000.0
28.0,Male,Bachelor's Degree,Junior Data Analyst,3.0,52000.0
25.0,Female,Bachelor's,Data Analyst,2.0,110000.0
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0
35.0,Female,Bachelor's Degree,Human Resources Manager,8.0,92000.0
28.0,Male,Master's Degree,Financial Analyst,4.0,90000.0
29.0,Female,Bachelor's Degree,Financial Manager,4.0,55000.0
35.0,Male,Bachelor's Degree,Back end Developer,8.0,140000.0
31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0
27.0,Female,Master's,Junior UX Designer,1.5,45000.0
28.0,Male,Bachelor's,Junior Business Development Associate,2.0,40000.0
25.0,Male,High School,Junior Sales Associate,1.0,26000.0
32.0,Male,Bachelor's Degree,Data Analyst,5.0,135000.0
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0
33.0,Female,Master's,Product Manager,11.0,198000.0
39.0,Female,Master's,Senior Project Coordinator,13.0,80000.0
30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0
40.0,Male,Bachelor's Degree,Software Engineer,12.0,195000.0
45.0,Female,Master's Degree,Senior Human Resources Manager,18.0,160000.0
32.0,Female,Master's Degree,Marketing Manager,6.0,77000.0
29.0,Female,Master's,Data Scientist,6.0,180000.0
24.0,Female,High School,Receptionist,0.0,25000.0
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
43.0,Female,PhD,Director of HR,14.0,140000.0
47.0,Female,PhD,Senior Software Engineer,14.0,170000.0
44.0,Female,PhD,Data Scientist,18.0,183000.0
29.0,Male,Bachelor's Degree,Sales Associate,2.0,45000.0
35.0,Female,Bachelor's Degree,Human Resources Manager,8.0,92000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
28.0,Female,Bachelor's Degree,Senior Project Engineer,4.0,82944.0
41.0,Female,Master's,Senior Human Resources Manager,13.0,120000.0
34.0,Male,PhD,Director of Marketing,12.0,170000.0
30.0,Female,High School,Junior Sales Associate,1.0,25000.0
26.0,Female,High School,Financial Manager,3.0,45000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
33.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0
50.0,Male,PhD,Software Engineer Manager,17.0,195000.0
28.0,Male,Master's,Product Manager,3.0,130000.0
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
39.0,Female,Bachelor's Degree,Financial Manager,15.0,200000.0
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
24.0,Female,High School,Receptionist,0.0,25000.0
30.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0
36.0,Male,PhD,Senior Research Scientist,11.0,135000.0
48.0,Male,PhD,Software Engineer Manager,18.0,200000.0
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
28.0,Female,High School,Junior Sales Associate,1.0,25000.0
31.0,Male,High School,Junior HR Generalist,2.0,35000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0
43.0,Male,PhD,Data Scientist,15.0,150000.0
30.0,Female,High School,Sales Executive,2.0,40000.0
27.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0
38.0,Male,Bachelor's Degree,Back end Developer,12.0,132442.0
28.0,Female,PhD,Director of Marketing,6.0,105000.0
44.0,Female,Master's Degree,Senior Project Engineer,12.0,170000.0
28.0,Male,Bachelor's Degree,Back end Developer,4.0,72389.0
24.0,Male,Bachelor's Degree,Front end Developer,1.0,60000.0
30.0,Male,Bachelor's Degree,Back end Developer,4.0,95000.0
36.0,Female,PhD,Research Scientist,12.0,170000.0
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
28.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0
27.0,Male,High School,Junior Sales Associate,2.0,35000.0
33.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0
26.0,Male,High School,Sales Manager,2.0,40000.0
36.0,Male,Bachelor's Degree,Software Engineer Manager,8.0,135000.0
27.0,Female,Bachelor's Degree,Web Developer,2.0,50000.0
50.0,Female,Master's Degree,Content Marketing Manager,15.0,150000.0
41.0,Female,Master's Degree,Marketing Coordinator,13.0,131000.0
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0
27.0,Male,Master's Degree,Digital Marketing Manager,3.0,50000.0
31.0,Female,Master's Degree,Financial Manager,8.0,120000.0
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
47.0,Female,PhD,Full Stack Engineer,12.0,175000.0
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
27.0,Male,High School,Junior Sales Associate,2.0,35000.0
46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
28.0,Male,High School,Back end Developer,7.0,95845.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0
33.0,Male,Bachelor's Degree,Marketing Manager,7.0,110000.0
38.0,Female,Bachelor's,Senior Operations Coordinator,9.0,120000.0
53.0,Other,High School,Senior Project Engineer,31.0,166109.0
36.0,Male,Bachelor's,Junior Data Analyst,7.0,60000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
28.0,Female,Bachelor's,Software Engineer,5.0,150000.0
46.0,Female,Master's Degree,Marketing Manager,14.0,140000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
27.0,Female,Master's,UX Researcher,2.0,65000.0
29.0,Female,High School,Junior Sales Associate,1.0,25000.0
45.0,Male,PhD,Senior Project Engineer,16.0,185000.0
33.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0
26.0,Male,Bachelor's Degree,Senior Product Marketing Manager,5.0,85000.0
36.0,Female,Master's Degree,Marketing Director,11.0,160000.0
29.0,Male,Bachelor's Degree,Web Developer,3.0,60000.0
28.0,Female,Bachelor's Degree,Sales Representative,2.0,40000.0
31.0,Male,Bachelor's,Data Analyst,9.0,195000.0
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
32.0,Male,Bachelor's Degree,Back end Developer,4.0,95000.0
29.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0
35.0,Male,PhD,Senior Human Resources Manager,10.0,110000.0
30.0,Female,High School,Junior Sales Associate,1.0,26000.0
34.0,Male,Master's Degree,Full Stack Engineer,6.0,125000.0
